,/out- X,/out- Y,/out+ Y,/net2 Y,/net02 Y,/net07 Y
716,2.156377865999754,0.06472204122877045,0.07437505839135315,0.246099064962947,0.25,0.028909446649993863
717,2.158272881025963,0.06325227344595748,0.07575465141395755,0.2450329304961493,0.25,0.02895682202564907
718,2.1602322042900033,0.061829006859159936,0.07707141793286243,0.2440047430717335,0.25,0.029005805107250083
719,2.1623418503076866,0.06044204617635211,0.07835019769533166,0.2429995441871957,0.25,0.02905854625769218
720,2.164675357599303,0.05911705237137615,0.07958281633088178,0.24203140048882504,0.25,0.029116883939982567
721,2.1672833482192444,0.057925007228795976,0.08071698666000866,0.2411525584310417,0.25,0.029182083705481112
722,2.170207019108672,0.056973734288002224,0.08166012468992129,0.2404500454576998,0.25,0.029255175477716788
723,2.1734978604006816,0.056406284308654527,0.08228042074148698,0.2400445069584332,0.25,0.029337446510017063
724,2.177308704143381,0.05642685954967529,0.08239152447188798,0.2401050278851387,0.25,0.02943271760358453
725,2.181994506156398,0.057452738683547375,0.08162117062583146,0.240950260273829,0.25,0.02954986265390995
726,2.186994506156398,0.05973429735189915,0.07971137615443345,0.24270795118311,0.25,0.02967486265390995
727,2.19044823687738,0.061981899305262024,0.07780181481643743,0.2443522962526856,0.25,0.029761205921934514
728,2.193730482288907,0.0645319794344185,0.07559277255405647,0.2461618387083504,0.25,0.029843262057222687
729,2.196497313171629,0.06689490257797454,0.07349390643578542,0.2478169200900117,0.25,0.029912432829290736
730,2.198726854915084,0.06885845475593066,0.07169842682692469,0.2492009122213554,0.25,0.0299681713728771
731,2.2006820685673243,0.0705608356986499,0.07008423226333198,0.2504284251506553,0.25,0.0300170517141831
732,2.202552746438355,0.0721261785856468,0.06853942285117519,0.2515970695363856,0.25,0.030063818660958863
733,2.204417878262727,0.07359290519982259,0.06703489576060312,0.2527403243221151,0.25,0.030110446956568167
734,2.206344340969038,0.0749894479944384,0.06555578610952548,0.2538815308206596,0.25,0.03015860852422596
735,2.208427367027603,0.07635479299233539,0.06407948744428227,0.2550510799086709,0.25,0.03021068417569009
736,2.21080672033226,0.07772774530275432,0.06258407087576649,0.2562802001175368,0.25,0.0302701680083065
737,2.213691175689665,0.07912218904000633,0.061070747009292076,0.2575800039098664,0.25,0.030342279392241617
738,2.217396060229015,0.08047163228612803,0.059620588947486924,0.258880226557745,0.25,0.03043490150572536
739,2.222396060229014,0.08146667817917949,0.058517680067312776,0.2598664565426746,0.25,0.03055990150572536
740,2.2273960602290144,0.08146002270181256,0.05835255811203197,0.2598868890175622,0.25,0.03068490150572536
741,2.2323960602290143,0.08044956857963077,0.05911714925514532,0.2589395239094046,0.25,0.03080990150572536
742,2.237396060229014,0.07846845389944762,0.0608323649236993,0.2571170959156689,0.25,0.03093490150572535
743,2.242396060229014,0.07556999972672214,0.06350331513409872,0.2545979969859846,0.25,0.03105990150572535
